instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,reference_objective,absolute_gap,relative_gap,matches_reference,primal_residual,dual_residual,duality_gap,primal_residual_rel,dual_residual_rel,duality_gap_rel,success_rel_1e-6,success_rel_1e-9,success_abs_1e-6,success_abs_1e-9,independently_verified,verifier_message,passed,wall_seconds,solver_seconds,iterations,algorithm,time_limit,git_commit,machine,timestamp_utc,solver_options
cont-201,497f6bb826031776a79f55252f7c23587195d3759e50c94d5bbc8cdc4b2bd06a,40198,40397,199199,time_limit,"stopped at the time limit of 29.9876s after 29.99s, 41270 iterations, 0 nodes",-0.08553172188004982,0.19248337,0.2780150918800498,0.2780150918800498,0,0.00348854944737223,0.0,67.31435530501471,0.0006599540547997614,0.0,0.9987309812278184,0,0,0,0,,,0,30.405427,29.988430836,41270,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cont-300,f4001c2ebe5aac243f838ed198818beb1de07a140e5401173a6e93c79fbc0c58,90298,90597,448799,time_limit,"stopped at the time limit of 29.9713s after 29.97s, 18751 iterations, 0 nodes",-0.03346638016926232,0.19151232,0.22497870016926233,0.22497870016926233,0,0.0013174789688433844,0.0,90.11124240455085,0.0005475202357437116,0.0,0.9996287482579906,0,0,0,0,,,0,30.60109,29.973294567,18751,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp1l,83c03debbb3201adfd09dfcfabe3541ebb4c70626bc7fba003a7e55e5dd12cdf,5000,10000,14998,model_error,"the quadratic objective is not convex: sparse LDL^T reached -0.00353259 at column 6580 (C---6581) in minimization sense; that exhibits a direction in which the objective curves downward, so the model ",0.0,108704800.0,108704800.0,1.0,0,,,,,,,0,0,0,0,,,0,0.257717,0.039224771,0,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp1m,ca7bdb6fc942ea1ddb1384b18d4c63e0bea8c30672914daa30c4d0640a26344b,500,1000,1498,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",1038951.3053957401,1087511.6,48560.29460426001,0.04465266816856023,0,0.16047346748192126,0.0,14953.301352187642,0.02604888541911283,0.0,0.014188477075102294,0,0,0,0,,,0,20.215187,20.001550435,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp1s,481bf3df4058cb0721493d537fea18158f5d148a5678bf80badcc7090b886eb7,50,100,148,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",11590.714787855635,11590.718,0.0032121443655341864,2.771307494095004e-07,0,1.647598944387596e-06,0.0,0.0033273188782914076,2.745997486595567e-07,0.0,2.870675350076281e-07,0,0,0,0,,,0,2.473645,2.303225067,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp2l,65df66df056a944c4d2578140100f4c01da903c5b7a80c8df1b53e84f1d68ff5,2500,10000,7499,model_error,"the quadratic objective is not convex: sparse LDL^T reached -0.00353259 at column 6580 (C---6581) in minimization sense; that exhibits a direction in which the objective curves downward, so the model ",0.0,81842458.0,81842458.0,1.0,0,,,,,,,0,0,0,0,,,0,0.301984,0.0391679,0,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp2m,54b6275cb56d2a06527e9c265a4b4fcb2f09a162ead9819989bb836daa421a9c,250,1000,749,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 9.997e-07 (3.008e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",820155.4251477832,820155.43,0.004852216807194054,5.916216158190958e-09,0,,,,,,,0,0,0,0,,,0,16.82194,16.622497371,912600,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp2s,c7131355e795b3e6bdc8ac5736f9a6c18afe055f7a194deef27e92d45980432c,25,100,74,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 9.972e-07 (3.308e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",8120.939934556949,8120.9405,0.0005654430506183417,6.962777902612902e-08,0,,,,,,,0,0,0,0,,,0,0.245014,0.067681625,32150,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp3l,af77954ea31b284296c729cffebfd59d93382c2e72a59757aa9679c7309d4b6f,7500,10000,22497,model_error,"the quadratic objective is not convex: sparse LDL^T reached -0.00353259 at column 6580 (C---6581) in minimization sense; that exhibits a direction in which the objective curves downward, so the model ",0.0,115711100.0,115711100.0,1.0,0,,,,,,,0,0,0,0,,,0,0.433656,0.039003279,0,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp3m,9c59cef2a949cdb0e618a07585ac147d724a407ada4f7c60244f110050f5b708,750,1000,2247,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",1094161.4221881267,1362828.7,268667.27781187324,0.1971394334532823,0,0.18887619812662848,0.0,11678.794733965304,0.03070639672720329,0.0,0.0105610146522534,0,0,0,0,,,0,22.015241,21.869646659,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
cvxqp3s,e8676449606aaccd1b94d2b0f5e9b8cf71b8e78cfa503bc796e888101557dd01,75,100,222,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",11941.385102556504,11943.432,2.0468974434970733,0.00017138268493487242,0,0.0020386471999227496,0.0,1.3127344114000152,0.0003396939096267263,0.0,0.00010991941932387551,0,0,0,0,,,0,2.643598,2.4510941,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dpklo1,7a49c5707a22c8fc45f7ad74c848d7a3fa872ea98d6fb8356d253686e0a61c16,77,133,1575,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 6.200e-07 (3.390e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",0.37009621711432855,0.37009622,2.8856714240355075e-09,2.8856714240355075e-09,0,,,,,,,0,0,0,0,,,0,0.255687,0.011467326,2950,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dtoc3,4efa5db5f426966bb5b817a36877b9e533667406d65028b62f47ba13a967105e,9998,14999,34993,time_limit,"stopped at the time limit of 29.9971s after 30.00s, 144843 iterations, 0 nodes",235.24377444622075,235.26248,0.01870555377925598,7.950929438156046e-05,0,2.6086645175116274e-06,3.028285071422494e-06,0.036932798515692866,1.6567327444466357e-07,1.0967324614283542e-07,0.00015697334026319365,0,0,0,0,,,0,30.210273,29.997420851,144843,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dual1,c165e806991da952d0dae38a289490a82771f1b6342984618ac5ae6478662ea9,1,85,85,feasible,"the in-process KKT check does not back the optimal claim (strong duality: primal 3.501296578239e-02, dual 3.500233300777e-02, gap 1.063e-05, 8.448e-07 of it accounted for by per-item violations); repo",0.03501296578239468,0.035012966,2.176053226499164e-10,2.176053226499164e-10,0,1.1902339114300275e-09,0.0,1.0632774622848506e-05,1.1902339100133707e-09,0.0,1.0632774622848506e-05,0,0,0,0,1,,0,0.229607,0.054240968,3950,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dual2,53f2a1294dc37eea4b85a28316d963e60e64a2eec8caaafecad8384060a4735d,1,96,96,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 6.065e-07 (6.065e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",0.03373365428899375,0.033733676,2.1711006249758302e-08,2.1711006249758302e-08,0,,,,,,,0,0,0,0,,,0,0.263267,0.020385586,1150,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dual3,93f1c373146281bc484ae0c6183c57e7be579453ce83991e2444077cbc728b55,1,111,111,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 6.710e-07 (6.710e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",0.13575573900672067,0.13575584,1.009932793227808e-07,1.009932793227808e-07,0,,,,,,,0,0,0,0,,,0,0.199841,0.032672077,1400,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dual4,f6656ad52db385831aef4c04069f99328f0e646e929404f3a2b5c15e6a836dd1,1,75,75,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 8.030e-07 (8.030e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",0.746091515286705,0.74609084,6.752867049986122e-07,6.752867049986122e-07,0,,,,,,,0,0,0,0,,,0,0.187379,0.010855785,950,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dualc1,52afa052a0aedf1c8b2398b179d564ba8f15a8e5e72420978e129a221c9ce8ff,215,9,1935,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",0.529745389774935,6155.2508,6154.721054610225,0.9999139360186957,0,0.9915624192795058,0.0,279.02955362841436,0.05800463212127624,0.0,0.9981050696877715,0,0,0,0,,,0,0.920227,0.697481846,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dualc2,da818670a4ebdbede82540bf6362f6efc1ab06144d293c6d43c6695e0cacd2aa,229,7,1603,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",5.773191917396829,3551.3077,3545.534508082603,0.9983743475910587,0,0.9714517838975116,0.0,409.71660364117156,0.015211648813182025,0.0,0.9861050933642411,0,0,0,0,,,0,0.697507,0.526624191,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dualc5,39b045ef5174a7b779c0dc433d6ea527333e71e34640190de1add9d036bb1c8f,278,8,2224,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 2.259e-07 (2.259e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",427.2324307273331,427.23233,0.00010072733311972115,2.357671132231991e-07,0,,,,,,,0,0,0,0,,,0,0.152113,0.00638734,12250,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
dualc8,89803bc784662170530ae8ab265cb2a4703bbef287085703c4e6af0d8aeda4a8,503,8,4024,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",0.7777487924883805,18309.359,18308.581251207514,0.9999575217902229,0,0.997050824297616,0.0,509.8364271886342,0.16844932583748243,0.0,0.9984768366624488,0,0,0,0,,,0,0.891007,0.698118019,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
exdata,52ff38200a11eab611af9eb5fbf4eab03b8c6f1136227952d5c87e5e3909b7b8,3001,3000,7500,time_limit,"stopped at the time limit of 29.9742s after 29.98s, 7838 iterations, 0 nodes",-77.47395865766941,-141.84343,64.3694713423306,0.4538065058235732,0,0.025994841466979605,0.0723248979168277,192.19403230059498,0.003037585836039509,0.018342048407562463,0.7127061377126469,0,0,0,0,,,0,30.570744,29.979601557,7838,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
genhs28,acadeb848d71d7ccace41451d78e6cf710a985daaa265e84debbff010c5a1560,8,10,24,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 4.008e-07 (4.008e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",0.9271736727208199,0.92717369,1.7279180197782296e-08,1.7279180197782296e-08,0,,,,,,,0,0,0,0,,,0,0.15056,0.000331509,550,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
gouldqp2,a786b3cc98cb4c75397de32bf7ff6105e562473dd3fe286ef77e4fd79b60f6c9,349,699,1047,feasible,"the in-process KKT check does not back the optimal claim (strong duality: primal 1.850586035374e-04, dual 1.809018917230e-04, gap 4.157e-06, 2.115e-06 of it accounted for by per-item violations); repo",0.0001850586035373747,0.00018427534,7.832635373746985e-07,7.832635373746985e-07,0,1.5575894185548833e-09,0.0,4.1567118143295985e-06,4.688357042832067e-11,0.0,4.1567118143295985e-06,0,0,0,0,1,,0,3.319325,3.165380972,340500,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
gouldqp3,4b2629a5589d9543515ef77023a904545efeeb9feb6a27a84b0f652ad4c936f9,349,699,1047,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 9.008e-07 (4.482e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",2.062783999597741,2.062784,4.0225911490665567e-10,1.9500787038616532e-10,0,,,,,,,0,0,0,0,,,0,0.216478,0.005441507,500,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs118,78bdddede419c9fe212edc9d5725876fb307a83eb338815f8ebe8bdc0f633040,17,15,39,feasible,"the in-process KKT check does not back the optimal claim (complementary slackness: |multiplier| * slack = 1.082e-06 on row 12); reported as feasible, not optimal (#590)",664.8204484455797,664.82045,1.5544203506578924e-06,2.3381055000006275e-09,0,6.270928025742251e-07,0.0,0.0003671049992135522,6.270928033911832e-09,0.0,5.521866844978707e-07,0,0,0,0,1,,0,0.203842,0.005169837,8900,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs21,2026bc5a854c9e12c3317c0a281268ba74c1233436a2f3540e62bd1dd6d934ec,1,2,2,optimal,,-99.96,-99.96,0.0,0.0,1,0.0,0.0,1.4210854715202004e-14,0.0,0.0,1.4216541331734696e-16,1,1,1,1,1,,1,0.16167,5.879e-05,50,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs268,5297c2920c31b3c92173e426f3fee31617caebc435aaeac18ad46c780be49b88,5,5,25,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",0.011059869184464333,5.7310705e-07,0.011059296077414333,0.011059296077414333,0,0.0,0.02802232640978275,0.15998079914061236,0.0,8.194141882502704e-07,0.15998079914061236,0,0,0,0,,,0,0.687623,0.46833972,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs35,e8ef393def15d86bd4d9a2d463b6a19a4bfd43b71164e27a6e6ecbcf9979cd82,1,3,3,feasible,"the in-process KKT check does not back the optimal claim (dual feasibility (columns): 6.026e-07 (6.026e-07 relative) on column 0); reported as feasible, not optimal (#590)",0.11111128277893911,0.11111111,1.727789391142709e-07,1.727789391142709e-07,0,0.0,6.026089662825029e-07,4.200578871405014e-07,0.0,7.532612078531287e-08,4.200578871405014e-07,0,0,0,0,1,,0,0.282692,7.967e-05,100,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs35mod,d7bdecfb4c425d5fbb6e3ba4321a7193bbec0e40c4aedf79d6d5f5739c5e5023,1,3,3,feasible,"the in-process KKT check does not back the optimal claim (dual feasibility (columns): 4.049e-07 (4.049e-07 relative) on column 2); reported as feasible, not optimal (#590)",0.25000000000014744,0.25,1.474376176702208e-13,1.474376176702208e-13,0,0.0,4.0487480479356464e-07,1.7290248166546007e-07,0.0,5.060934901622124e-08,1.7290248166546007e-07,0,0,0,0,1,,0,0.155501,8.192e-05,100,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs51,479ba38c0dd9a3415268c350cf4b668bf28ae1f971010dbbe47aa43e38bcc040,3,5,7,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 7.232e-07 (7.232e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",1.7781331962396507e-12,8.8817842e-16,1.7772450178196507e-12,1.7772450178196507e-12,0,,,,,,,0,0,0,0,,,0,0.171013,0.000216859,400,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs52,98d7f7ed93b1ad9694f9b55ae59343b79e919f53d108b7eadce3e22aa151b8b7,3,5,7,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 9.748e-07 (9.748e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",5.326637578742541,5.3266476,1.0021257459413846e-05,1.881344179670126e-06,0,,,,,,,0,0,0,0,,,0,0.283966,0.000298369,600,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs53,3a44acf3d130ce39f1fbe35963745d7a1b30354e99fcd938f80d05c830ed2011,3,5,7,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 3.582e-07 (3.582e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",4.09302059807116,4.0930233,2.7019288397767127e-06,6.60130334409949e-07,0,,,,,,,0,0,0,0,,,0,0.171971,0.000277919,550,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hs76,392b7f31f2e174b2a7ff28f7ae40b5411e4dd1f47a75adf5c5f2b4b1b7c30df6,3,4,10,optimal,,-4.68181817406548,-4.6818182,2.5934520309078835e-08,5.5394120833395095e-09,1,0.0,5.772464062303584e-09,7.036650373493103e-09,0.0,1.924154687434528e-09,1.5029738686717927e-09,1,0,1,0,1,,1,0.164148,0.00010318,150,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
hues-mod,6e9456bd489060a2cdafe5886f88ca2c67d3388292a52458ddd2c75adfae0615,2,10000,20000,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 4.435e-07 (4.435e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",34824463.94074482,34824690.0,226.05925518274307,6.491350107717917e-06,0,,,,,,,0,0,0,0,,,0,0.299376,0.095012068,750,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
huestis,a2cbfcdabd1669e41cb27c27d6ead945a6d82187ddaa47e718137c8ea9c2a849,2,10000,20000,time_limit,"stopped at the time limit of 29.9988s after 30.00s, 244489 iterations, 0 nodes",344884093738.3494,348246900000.0,3362806261.6505737,0.009656385345140399,0,2.2268766466662555,0.00536019202067638,3342226242.817749,0.000235122126813451,2.8297474109764606e-07,0.009597856483101288,0,0,0,0,,,0,30.153868,29.99903153,244489,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T11:58:33+00:00,qp_tolerance=1e-6
